Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude
2011-05-18 00:48:14,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-05-18 00:49:42,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-05-18 00:51:03,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-05-18 00:52:13,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-05-18 00:52:58,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-05-18 00:53:53,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-05-18 23:19:55,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-05-18 23:20:51,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-05-18 23:22:09,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-05-18 23:23:10,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-05-18 23:27:22,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-05-18 23:28:21,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-05-25 23:31:52,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-05-25 23:32:58,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-05-25 23:33:37,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-05-25 23:35:17,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-05-25 23:36:34,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-05-25 23:37:33,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-05-25 23:38:58,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-05-25 23:40:15,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-05-25 23:41:14,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-05-25 23:43:53,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-05-26 01:34:22,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-05-26 01:36:35,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-22 22:52:00,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-22 22:54:11,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-22 22:57:39,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-22 22:58:24,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-22 22:59:19,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-22 23:00:35,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-22 23:01:33,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-22 23:02:56,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-22 23:04:08,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-22 23:04:58,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-22 23:06:05,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-22 23:06:44,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-22 23:07:28,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-22 23:08:22,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-22 23:09:35,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-22 23:10:29,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-22 23:11:43,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-22 23:12:36,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-22 23:13:49,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-22 23:17:29,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-23 00:10:50,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-23 00:13:27,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-23 00:15:01,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-23 00:16:34,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-23 00:18:06,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-23 00:19:37,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-23 00:21:04,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-23 00:22:25,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-23 00:23:34,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-23 00:24:17,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-23 00:25:09,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-23 00:35:17,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-23 00:37:33,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-23 00:38:46,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-23 00:39:37,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-23 00:40:47,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-23 00:41:31,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-23 00:42:27,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2011-07-23 00:43:44,VR2-8148,A69-1303-54784,,,,,FAD U,+21.58167,-157.69167
2013-03-28 23:51:58,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-03-28 23:52:21,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-03-28 23:52:54,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-03-28 23:55:26,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-03-28 23:55:49,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-03-28 23:56:20,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-03-28 23:56:45,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-03-28 23:57:22,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-03-28 23:57:56,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-03-28 23:58:27,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-03-29 00:02:53,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-03-29 00:03:39,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-03-29 00:04:01,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-03-29 00:04:32,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-03-29 00:04:54,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-03-29 00:05:25,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-03-29 00:05:49,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-03-29 00:07:48,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-03-29 00:08:11,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-04-21 10:59:39,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-04-23 06:02:07,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-05-01 10:41:33,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-05-02 23:18:02,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-05-12 01:05:21,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-05-12 01:05:55,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-05-12 01:06:25,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-05-12 01:06:46,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-05-12 09:02:43,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-05-12 09:03:30,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-05-12 09:03:55,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-05-12 09:17:29,VR2W-101198,A69-1303-61979,,,,,HIMB Reef 3 South,+21.43436,-157.79351
2013-05-12 09:27:33,VR2W-101198,A69-1303-61979,,,,,HIMB Reef 3 South,+21.43436,-157.79351
2013-05-12 09:28:06,VR2W-101198,A69-1303-61979,,,,,HIMB Reef 3 South,+21.43436,-157.79351
2013-05-12 09:28:34,VR2W-101198,A69-1303-61979,,,,,HIMB Reef 3 South,+21.43436,-157.79351
2013-05-12 14:22:50,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-05-12 14:23:22,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-05-12 14:24:11,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-05-12 14:34:07,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-05-17 01:45:55,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-05-17 01:46:42,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-05-17 01:47:11,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-05-17 01:48:41,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-05-17 01:49:08,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-05-17 01:49:38,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-05-17 01:49:56,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-05-17 01:50:18,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-05-17 01:50:49,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-05-17 03:52:37,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-05-17 03:54:40,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-05-17 03:54:58,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-05-17 03:55:21,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-05-17 03:56:52,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-05-17 04:09:07,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-05-17 04:10:34,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-05-17 04:12:15,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-05-21 08:03:40,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-06-08 12:47:21,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-06-08 12:47:41,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-06-08 12:48:44,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-06-19 03:24:32,VR2W-101200,A69-1303-62846,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-06-19 06:02:03,VR2W-101200,A69-1303-62846,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-06-20 07:00:35,VR2W-101198,A69-1303-62846,,,,,HIMB Reef 3 South,+21.43436,-157.79351
2013-06-20 07:02:10,VR2W-101198,A69-1303-62846,,,,,HIMB Reef 3 South,+21.43436,-157.79351
2013-06-23 05:48:29,VR2W-101200,A69-1303-62846,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-06-26 03:28:36,VR2W-101200,A69-1303-62846,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-06-27 15:09:31,VR2W-101198,A69-1303-62846,,,,,HIMB Reef 3 South,+21.43436,-157.79351
2013-06-29 07:21:48,VR2W-101200,A69-1303-62846,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-06-29 07:54:09,VR2W-101200,A69-1303-62846,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-06-30 09:02:35,VR2W-101198,A69-1303-62846,,,,,HIMB Reef 3 South,+21.43436,-157.79351
2013-06-30 19:48:16,VR2W-101200,A69-1303-62846,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-07-05 14:22:19,VR2W-101200,A69-1303-62846,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-07-06 00:36:37,VR2W-101200,A69-1303-62846,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-07-07 23:10:41,VR2W-101198,A69-1303-62846,,,,,HIMB Reef 3 South,+21.43436,-157.79351
2013-07-07 23:11:46,VR2W-101198,A69-1303-62846,,,,,HIMB Reef 3 South,+21.43436,-157.79351
2013-07-10 11:27:34,VR2W-101200,A69-1303-62846,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-07-17 01:55:38,VR2W-101198,A69-1303-62846,,,,,HIMB Reef 3 South,+21.43436,-157.79351
2013-07-17 01:57:41,VR2W-101198,A69-1303-62846,,,,,HIMB Reef 3 South,+21.43436,-157.79351
2013-07-20 06:02:22,VR2W-101200,A69-1303-62846,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-07-28 12:46:14,VR2W-101200,A69-1303-62846,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-08-02 21:22:00,VR2W-101200,A69-1303-62846,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-08-03 13:06:18,VR2W-101200,A69-1303-62846,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-08-07 20:21:39,VR2W-101200,A69-1303-62846,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-08-15 17:38:11,VR2W-101198,A69-1303-62846,,,,,HIMB Reef 3 South,+21.43436,-157.79351
2013-08-18 18:01:49,VR2W-101200,A69-1303-62846,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-08-19 18:41:37,VR2W-101200,A69-1303-62846,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-08-19 20:31:13,VR2W-101200,A69-1303-62846,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-08-19 20:56:16,VR2W-101200,A69-1303-62846,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-08-29 01:19:09,VR2W-101200,A69-1303-62846,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-09-03 07:17:09,VR2W-101200,A69-1303-62846,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-09-03 15:12:01,VR2W-101200,A69-1303-62846,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-09-05 11:29:56,VR2W-101200,A69-1303-62846,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2013-09-08 08:14:58,VR2W-101200,A69-1303-62846,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2014-03-18 14:03:54,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2014-03-18 14:04:12,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2014-04-16 09:28:45,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2014-04-16 09:30:59,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2014-04-16 09:31:17,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2014-04-16 09:32:59,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2014-04-16 09:33:17,VR2W-101200,A69-1303-61979,,,,,HIMB Reef 8 West,+21.44196,-157.79625
2014-06-10 07:03:14,VR2W-101198,A69-1303-62846,,,,,Kaneohe Midbay,+21.46288,-157.81975
2014-07-12 14:35:21,VR2W-101198,A69-1303-54784,,,,,Kaneohe Midbay,+21.46288,-157.81975
2014-07-13 23:08:32,VR2W-101198,A69-1303-54784,,,,,Kaneohe Midbay,+21.46288,-157.81975
2014-07-30 14:14:02,VR2W-101198,A69-1303-62846,,,,,Kaneohe Midbay,+21.46288,-157.81975
2014-08-05 10:15:31,VR2W-101198,A69-1303-62846,,,,,Kaneohe Midbay,+21.46288,-157.81975
2014-08-07 14:33:21,VR2W-101198,A69-1303-62846,,,,,Kaneohe Midbay,+21.46288,-157.81975
2014-09-10 10:17:08,VR2W-101198,A69-1303-38672,,,,,Kaneohe Midbay,+21.46288,-157.81975
2014-09-12 10:45:24,VR2W-101198,A69-1303-38667,,,,,Kaneohe Midbay,+21.46288,-157.81975
2014-09-12 10:46:55,VR2W-101198,A69-1303-38667,,,,,Kaneohe Midbay,+21.46288,-157.81975
2014-09-22 11:55:52,VR2W-101198,A69-1303-38667,,,,,Kaneohe Midbay,+21.46288,-157.81975
2014-09-22 11:56:38,VR2W-101198,A69-1303-38667,,,,,Kaneohe Midbay,+21.46288,-157.81975
2014-09-22 21:32:58,VR2W-101198,A69-1303-38667,,,,,Kaneohe Midbay,+21.46288,-157.81975
2014-09-23 18:04:53,VR2W-101198,A69-1303-38667,,,,,Kaneohe Midbay,+21.46288,-157.81975
2015-06-19 03:24:36,VR2W-101198,A69-1303-62846,,,,,Kaneohe Midbay,+21.46288,-157.81975
2015-07-17 00:28:15,VR2W-101198,A69-9002-7917,,,12,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-17 00:29:50,VR2W-101198,A69-9002-7917,,,12,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-17 00:30:20,VR2W-101198,A69-9002-7917,,,12,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-17 00:36:16,VR2W-101198,A69-9002-7917,,,7,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-17 00:38:09,VR2W-101198,A69-9002-7917,,,8,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-17 06:52:30,VR2W-101198,A69-9002-7917,,,6,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-17 06:55:12,VR2W-101198,A69-9002-7917,,,7,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-17 06:56:15,VR2W-101198,A69-9002-7917,,,8,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-17 09:29:15,VR2W-101198,A69-9002-7917,,,7,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-17 09:29:59,VR2W-101198,A69-9002-7917,,,7,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-17 09:31:20,VR2W-101198,A69-9002-7917,,,7,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-17 09:31:53,VR2W-101198,A69-9002-7917,,,7,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-17 09:32:32,VR2W-101198,A69-9002-7917,,,7,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-17 09:33:05,VR2W-101198,A69-9002-7917,,,7,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-18 07:25:26,VR2W-101198,A69-9002-7917,,,6,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-18 07:26:40,VR2W-101198,A69-9002-7917,,,7,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-18 07:27:22,VR2W-101198,A69-9002-7917,,,7,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-19 09:29:47,VR2W-101198,A69-9002-7917,,,7,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-19 13:10:13,VR2W-101198,A69-9002-7917,,,6,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-20 00:25:47,VR2W-101198,A69-9002-7917,,,7,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-20 01:27:52,VR2W-101198,A69-9002-7917,,,13,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-20 01:30:37,VR2W-101198,A69-9002-7917,,,13,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-20 01:55:06,VR2W-101198,A69-9002-7917,,,13,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-20 02:13:06,VR2W-101198,A69-9002-7917,,,13,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-20 02:14:43,VR2W-101198,A69-9002-7917,,,13,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-20 02:16:35,VR2W-101198,A69-9002-7917,,,12,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-20 02:18:48,VR2W-101198,A69-9002-7917,,,13,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-20 02:25:22,VR2W-101198,A69-9002-7917,,,12,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-20 05:05:32,VR2W-101198,A69-9002-7917,,,12,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-20 05:08:43,VR2W-101198,A69-9002-7917,,,12,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-20 05:09:12,VR2W-101198,A69-9002-7917,,,13,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-20 05:09:44,VR2W-101198,A69-9002-7917,,,11,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-20 05:10:25,VR2W-101198,A69-9002-7917,,,12,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-20 05:15:27,VR2W-101198,A69-9002-7917,,,11,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-20 05:16:24,VR2W-101198,A69-9002-7917,,,11,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-20 05:16:59,VR2W-101198,A69-9002-7917,,,12,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-20 05:17:43,VR2W-101198,A69-9002-7917,,,12,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-20 05:21:35,VR2W-101198,A69-9002-7917,,,12,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-20 05:24:36,VR2W-101198,A69-9002-7917,,,12,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-20 05:25:31,VR2W-101198,A69-9002-7917,,,12,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-20 07:00:58,VR2W-101198,A69-9002-7917,,,5,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-20 07:31:19,VR2W-101198,A69-9002-7917,,,6,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-20 08:50:45,VR2W-101198,A69-9002-7917,,,11,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-20 08:52:50,VR2W-101198,A69-9002-7917,,,6,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-20 08:53:22,VR2W-101198,A69-9002-7917,,,6,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-21 07:08:39,VR2W-101198,A69-9002-7917,,,9,ADC,Kaneohe Midbay,+21.46288,-157.81975
2015-07-31 12:01:04,VR2W-101198,A69-1303-62846,,,,,Kaneohe Midbay,+21.46288,-157.81975
2015-08-06 11:07:56,VR2W-101198,A69-1303-62846,,,,,Kaneohe Midbay,+21.46288,-157.81975
